Event Type,Button,X,Y,Scroll Amount,Elapsed Time,Id
Move,,829.79296875,774.4140625,0,4.01023375,id_20230601194848
Move,,817.8125,775.8203125,0,4.017957959,id_20230601194848
Move,,814.1875,775.8203125,0,4.026205792,id_20230601194848
Move,,806.484375,775.8203125,0,4.034410084,id_20230601194848
Move,,801.3984375,775.8203125,0,4.042184625,id_20230601194848
Move,,797.7734375,775.8203125,0,4.050173417,id_20230601194848
Move,,795.390625,775.0234375,0,4.065516584,id_20230601194848
Move,,793.91015625,773.54296875,0,4.06640275,id_20230601194848
Move,,792.80078125,772.0625,0,4.074502042,id_20230601194848
Move,,792.05859375,770.21484375,0,4.082474625,id_20230601194848
Move,,791.71484375,768.84765625,0,4.090955084,id_20230601194848
Move,,791.37109375,767.48046875,0,4.098752167,id_20230601194848
Move,,791.37109375,766.11328125,0,4.107002209,id_20230601194848
Move,,791.37109375,764.74609375,0,4.11485275,id_20230601194848
Move,,791.37109375,763.37890625,0,4.126743792,id_20230601194848
Move,,791.37109375,762.4375,0,4.130888917,id_20230601194848
Move,,791.37109375,761.49609375,0,4.139102917,id_20230601194848
Move,,791.37109375,760.921875,0,4.1471485,id_20230601194848
Move,,791.37109375,760.34765625,0,4.157541417,id_20230601194848
Move,,791.37109375,760.0859375,0,4.163509292,id_20230601194848
Move,,791.65625,759.51171875,0,4.173900959,id_20230601194848
Move,,791.96875,758.5703125,0,4.183063084,id_20230601194848
KeyPress,'y',,,0,5.283574458,id_20230601194848
KeyPress,'a',,,0,5.335518,id_20230601194848
KeyRelease,'y',,,0,5.408596542,id_20230601194848
KeyRelease,'a',,,0,5.488844667,id_20230601194848
KeyPress,'s',,,0,5.58697875,id_20230601194848
KeyRelease,'s',,,0,5.658997458,id_20230601194848
KeyPress,'s',,,0,5.754340958,id_20230601194848
KeyRelease,'s',,,0,5.838761167,id_20230601194848
KeyPress,'i',,,0,5.862582458,id_20230601194848
KeyRelease,'i',,,0,5.9268675,id_20230601194848
KeyPress,'n',,,0,6.0476501670000005,id_20230601194848
KeyRelease,'n',,,0,6.107759167,id_20230601194848
KeyPress,'e',,,0,6.140203083,id_20230601194848
KeyRelease,'e',,,0,6.235850792,id_20230601194848
KeyPress,Key.space,,,0,6.341432875,id_20230601194848
KeyRelease,Key.space,,,0,6.408117167,id_20230601194848
KeyPress,'d',,,0,6.524703125,id_20230601194848
KeyRelease,'d',,,0,6.590082583,id_20230601194848
KeyPress,'h',,,0,6.628589875,id_20230601194848
KeyRelease,'h',,,0,6.688876792,id_20230601194848
KeyPress,'i',,,0,6.837929792,id_20230601194848
KeyRelease,'i',,,0,6.890813917,id_20230601194848
KeyPress,'e',,,0,6.941821375,id_20230601194848
KeyRelease,'e',,,0,7.006790208,id_20230601194848
KeyPress,'b',,,0,7.063104667,id_20230601194848
KeyRelease,'b',,,0,7.106882625,id_20230601194848
KeyPress,Key.ctrl,,,0,8.016525083,id_20230601194848
KeyPress,'c',,,0,8.156670208,id_20230601194848
