Event Type,Button,X,Y,Scroll Amount,Elapsed Time,Id
Move,,1473,457,0,-0.1803416,id_20230601194848
Move,,1461,472,0,-0.17421770000000003,id_20230601194848
Move,,1442,508,0,-0.1670971,id_20230601194848
Move,,1427,547,0,-0.1599103,id_20230601194848
Move,,1421,556,0,-0.152823,id_20230601194848
Move,,1413,567,0,-0.1453316,id_20230601194848
Move,,1407,577,0,-0.1382579,id_20230601194848
Move,,1398,596,0,-0.1315734,id_20230601194848
Move,,1395,601,0,-0.12368240000000003,id_20230601194848
Move,,1393,608,0,-0.11719109999999999,id_20230601194848
Move,,1392,609,0,-0.10995460000000001,id_20230601194848
Move,,1392,610,0,-0.1031592,id_20230601194848
Move,,1388,620,0,0.11113290000000003,id_20230601194848
Move,,1383,634,0,0.1187417,id_20230601194848
Move,,1377,642,0,0.12489659999999997,id_20230601194848
Move,,1372,652,0,0.13220000000000004,id_20230601194848
Move,,1361,671,0,0.1393317,id_20230601194848
Move,,1354,689,0,0.1467734,id_20230601194848
Move,,1347,700,0,0.15326409999999996,id_20230601194848
Move,,1342,709,0,0.16056999999999994,id_20230601194848
Move,,1335,717,0,0.16771600000000003,id_20230601194848
Move,,1332,724,0,0.1752476,id_20230601194848
Move,,1325,733,0,0.1821508,id_20230601194848
Move,,1321,741,0,0.18894189999999994,id_20230601194848
Move,,1319,748,0,0.197058,id_20230601194848
Move,,1317,753,0,0.20334159999999996,id_20230601194848
Move,,1316,756,0,0.21044849999999998,id_20230601194848
Move,,1314,757,0,0.2177558,id_20230601194848
Move,,1314,758,0,0.22473229999999994,id_20230601194848
Move,,1302,760,0,0.5668004,id_20230601194848
Move,,1288,763,0,0.5735294,id_20230601194848
Move,,1275,764,0,0.5807656999999999,id_20230601194848
Move,,1261,765,0,0.5876583,id_20230601194848
Move,,1243,767,0,0.5958144000000001,id_20230601194848
Move,,1230,767,0,0.6019808,id_20230601194848
Move,,1216,767,0,0.6094650000000001,id_20230601194848
Move,,1208,767,0,0.6163502000000001,id_20230601194848
Move,,1201,766,0,0.6234964000000001,id_20230601194848
Move,,1192,765,0,0.6306832,id_20230601194848
Move,,1185,764,0,0.6375606,id_20230601194848
Move,,1178,762,0,0.6455522,id_20230601194848
Move,,1171,759,0,0.6517708,id_20230601194848
Move,,1166,755,0,0.6589455,id_20230601194848
Move,,1160,750,0,0.6660282,id_20230601194848
Move,,1160,750,0,0.6734360000000001,id_20230601194848
Move,,1153,731,0,0.6807510999999999,id_20230601194848
Move,,1150,716,0,0.8943558,id_20230601194848
Move,,1149,695,0,0.9009789000000001,id_20230601194848
Move,,1146,676,0,0.9082944,id_20230601194848
Move,,1142,664,0,0.9154998000000001,id_20230601194848
Move,,1137,637,0,0.9220977000000001,id_20230601194848
Move,,1132,608,0,0.9300091000000001,id_20230601194848
Move,,1127,584,0,0.9365038000000001,id_20230601194848
Move,,1122,577,0,0.9436968000000001,id_20230601194848
Move,,1119,565,0,0.9509299,id_20230601194848
Move,,1118,553,0,0.9582203,id_20230601194848
Move,,1117,550,0,0.9652115000000001,id_20230601194848
Move,,1116,547,0,0.9720927000000001,id_20230601194848
Move,,1115,545,0,0.980062,id_20230601194848
Move,,1115,544,0,0.9863124000000001,id_20230601194848
Move,,1099,542,0,1.3143977,id_20230601194848
Move,,1082,539,0,1.321196,id_20230601194848
Move,,1065,533,0,1.3286709,id_20230601194848
Move,,1044,527,0,1.3354214,id_20230601194848
Move,,1025,517,0,1.3425588,id_20230601194848
Move,,1014,512,0,1.3497167,id_20230601194848
Move,,1005,504,0,1.3568682,id_20230601194848
Move,,996,497,0,1.3648376,id_20230601194848
Move,,988,492,0,1.3710975,id_20230601194848
Move,,982,488,0,1.3784077000000001,id_20230601194848
Move,,979,485,0,1.3852657,id_20230601194848
Move,,976,483,0,1.3925009000000002,id_20230601194848
Move,,974,481,0,1.3998634,id_20230601194848
Move,,973,478,0,1.4067402,id_20230601194848
Move,,972,477,0,1.4140486,id_20230601194848
Move,,971,477,0,1.4205804,id_20230601194848
KeyPress,Key.esc,,,0,2.533379,id_20230601194848
