Event Type,Button,X,Y,Scroll Amount,Elapsed Time,Id
Move,,982.015625,780.29296875,0,3.3023277500000003,id_20230601194848
Move,,970.7421875,774.65625,0,3.3088307500000003,id_20230601194848
Move,,961.26953125,768.56640625,0,3.317053209,id_20230601194848
Move,,951.40234375,761.51953125,0,3.3261535,id_20230601194848
Move,,941.9296875,755.4296875,0,3.333235292,id_20230601194848
Move,,932.0625,748.3828125,0,3.346471417,id_20230601194848
Move,,923.265625,741.6171875,0,3.349564834,id_20230601194848
Move,,913.79296875,735.52734375,0,3.358300792,id_20230601194848
Move,,904.99609375,728.76171875,0,3.365192375,id_20230601194848
Move,,871.80078125,705.05078125,0,3.3768085,id_20230601194848
Move,,853.19921875,690.16796875,0,3.3814638340000003,id_20230601194848
Move,,830.24609375,670.34375,0,3.389581,id_20230601194848
Move,,808.3359375,648.43359375,0,3.397627542,id_20230601194848
Move,,785.828125,624.85546875,0,3.405688584,id_20230601194848
Move,,777.45703125,612.6796875,0,3.4137398340000003,id_20230601194848
Move,,761.66796875,590.97265625,0,3.424772,id_20230601194848
Move,,749.57421875,570.51171875,0,3.429870542,id_20230601194848
Move,,741.96484375,552.7578125,0,3.4381202920000002,id_20230601194848
Move,,737.87890625,535.59765625,0,3.446407917,id_20230601194848
Move,,737.05859375,518.4375,0,3.4542395,id_20230601194848
Move,,737.05859375,503.98046875,0,3.4625130840000002,id_20230601194848
Move,,740.1015625,489.5234375,0,3.470572,id_20230601194848
Move,,749.0859375,474.8125,0,3.478491209,id_20230601194848
Move,,768.375,449.08984375,0,3.4864635,id_20230601194848
Move,,776.80078125,443.25390625,0,3.4948092500000003,id_20230601194848
Move,,805.01171875,420.6796875,0,3.502631042,id_20230601194848
Move,,825.46875,409.515625,0,3.5132489170000003,id_20230601194848
Move,,835.19140625,406.2734375,0,3.518808834,id_20230601194848
Move,,854.40625,400.15625,0,3.526805,id_20230601194848
Move,,873.0,396.7734375,0,3.5352001250000002,id_20230601194848
Move,,879.76953125,396.7734375,0,3.5441057920000003,id_20230601194848
Move,,890.58984375,396.7734375,0,3.551062125,id_20230601194848
Move,,905.04296875,401.3359375,0,3.559721375,id_20230601194848
Move,,913.71875,414.74609375,0,3.5673905,id_20230601194848
Move,,914.50390625,430.5234375,0,3.5763855,id_20230601194848
Move,,913.62890625,450.61328125,0,3.585088084,id_20230601194848
Move,,902.12890625,473.609375,0,3.591548625,id_20230601194848
Move,,881.765625,499.328125,0,3.599278459,id_20230601194848
Move,,856.4609375,523.52734375,0,3.6083168750000003,id_20230601194848
Move,,826.37890625,547.8203125,0,3.615476875,id_20230601194848
Move,,790.8125,567.97265625,0,3.627520084,id_20230601194848
Move,,752.875,583.3828125,0,3.6319420840000003,id_20230601194848
Move,,717.890625,594.66796875,0,3.644571167,id_20230601194848
Move,,683.78515625,601.265625,0,3.6497725,id_20230601194848
Move,,670.59375,601.99609375,0,3.657255209,id_20230601194848
Move,,647.33984375,602.92578125,0,3.6645355,id_20230601194848
Move,,639.63671875,602.92578125,0,3.672429167,id_20230601194848
Move,,626.4453125,602.19140625,0,3.681706417,id_20230601194848
Move,,617.7578125,599.0859375,0,3.6881318750000003,id_20230601194848
Move,,612.11328125,595.1328125,0,3.6962411250000002,id_20230601194848
Move,,606.52734375,588.3046875,0,3.704402459,id_20230601194848
Move,,606.52734375,582.40234375,0,3.7127969590000003,id_20230601194848
Move,,607.1171875,574.69921875,0,3.7207756670000003,id_20230601194848
Move,,616.58203125,561.28515625,0,3.7286623340000005,id_20230601194848
Move,,629.65234375,549.84375,0,3.7366102500000005,id_20230601194848
Move,,646.24609375,537.61328125,0,3.7448188750000004,id_20230601194848
Move,,664.58984375,528.00390625,0,3.7526445,id_20230601194848
Move,,675.3046875,524.65234375,0,3.7630745000000005,id_20230601194848
Move,,692.4609375,519.74609375,0,3.7689976670000003,id_20230601194848
Move,,700.16015625,519.74609375,0,3.777162084,id_20230601194848
Move,,723.41015625,519.74609375,0,3.7851010000000005,id_20230601194848
Move,,737.86328125,523.546875,0,3.793306292,id_20230601194848
Move,,744.45703125,535.265625,0,3.8014271250000005,id_20230601194848
Move,,748.5390625,552.421875,0,3.8095515,id_20230601194848
Move,,749.4375,574.0625,0,3.817432542,id_20230601194848
Move,,749.4375,586.0390625,0,3.8264339169999997,id_20230601194848
Move,,749.4375,607.6796875,0,3.833646834,id_20230601194848
Move,,744.0234375,629.3203125,0,3.843199292,id_20230601194848
Move,,736.80859375,650.05859375,0,3.849589084,id_20230601194848
Move,,729.19921875,667.80859375,0,3.8613847920000004,id_20230601194848
Move,,725.05078125,674.32421875,0,3.865558167,id_20230601194848
Move,,717.44140625,687.25390625,0,3.875071625,id_20230601194848
Move,,711.390625,696.6640625,0,3.8824015839999997,id_20230601194848
Move,,708.50390625,700.02734375,0,3.8929495839999997,id_20230601194848
Move,,704.35546875,706.54296875,0,3.898096375,id_20230601194848
Move,,696.9140625,714.66015625,0,3.906181292,id_20230601194848
KeyPress,Key.ctrl,,,0,4.649121792,id_20230601194848
KeyPress,'c',,,0,4.80213125,id_20230601194848
