Event Type,Button,X,Y,Scroll Amount,Elapsed Time,Id
Move,,1151.19921875,653.2421875,0,3.379596459,id_20230601194848
Move,,1146.11328125,653.75,0,3.38063425,id_20230601194848
Move,,1139.33984375,654.875,0,3.385725792,id_20230601194848
Move,,1133.46875,655.94140625,0,3.39420275,id_20230601194848
Move,,1126.6953125,657.06640625,0,3.402652709,id_20230601194848
Move,,1120.79296875,658.13671875,0,3.409907917,id_20230601194848
Move,,1114.01953125,658.69921875,0,3.418806167,id_20230601194848
Move,,1108.1171875,659.234375,0,3.433353834,id_20230601194848
Move,,1102.2421875,659.765625,0,3.436610209,id_20230601194848
Move,,1091.41796875,659.765625,0,3.444865084,id_20230601194848
Move,,1080.59375,659.765625,0,3.452713959,id_20230601194848
Move,,1069.76953125,659.765625,0,3.458315,id_20230601194848
Move,,1057.3125,655.3671875,0,3.46801225,id_20230601194848
Move,,1044.37890625,647.7578125,0,3.474875167,id_20230601194848
Move,,1031.75390625,638.2890625,0,3.484166084,id_20230601194848
Move,,1019.91796875,627.2421875,0,3.490964459,id_20230601194848
Move,,1008.4765625,614.16796875,0,3.501645084,id_20230601194848
Move,,998.66796875,599.45703125,0,3.506905584,id_20230601194848
Move,,989.6796875,583.9296875,0,3.516449959,id_20230601194848
Move,,983.140625,567.5859375,0,3.522986667,id_20230601194848
Move,,978.40625,551.8046875,0,3.533542959,id_20230601194848
Move,,975.25,536.0234375,0,3.539279084,id_20230601194848
Move,,973.671875,520.2421875,0,3.547389834,id_20230601194848
Move,,973.671875,504.4609375,0,3.555257417,id_20230601194848
Move,,973.671875,491.26953125,0,3.56356875,id_20230601194848
Move,,973.671875,476.8125,0,3.571495459,id_20230601194848
Move,,977.33203125,463.62109375,0,3.5794675,id_20230601194848
Move,,980.01171875,458.25390625,0,3.5880947499999998,id_20230601194848
Move,,984.74609375,448.10546875,0,3.595968334,id_20230601194848
Move,,989.9296875,439.67578125,0,3.604268459,id_20230601194848
Move,,994.44140625,434.03125,0,3.6121617919999998,id_20230601194848
Move,,998.1953125,429.203125,0,3.620338167,id_20230601194848
Move,,1002.76953125,426.1484375,0,3.633121209,id_20230601194848
Move,,1007.09375,424.22265625,0,3.63634925,id_20230601194848
Move,,1011.41796875,423.73828125,0,3.644063125,id_20230601194848
Move,,1016.5,423.73828125,0,3.652702709,id_20230601194848
Move,,1020.82421875,423.73828125,0,3.660204084,id_20230601194848
Move,,1025.90625,425.76953125,0,3.66860375,id_20230601194848
Move,,1031.546875,429.71875,0,3.676497875,id_20230601194848
Move,,1037.1875,434.23046875,0,3.684749334,id_20230601194848
Move,,1043.109375,439.55859375,0,3.692543209,id_20230601194848
Move,,1049.3125,445.76171875,0,3.700563625,id_20230601194848
Move,,1054.640625,451.68359375,0,3.709344792,id_20230601194848
Move,,1060.1953125,458.47265625,0,3.72048825,id_20230601194848
Move,,1064.33984375,464.98828125,0,3.725698459,id_20230601194848
Move,,1071.18359375,477.91796875,0,3.7352487500000002,id_20230601194848
Move,,1074.28515625,486.6015625,0,3.7410894170000004,id_20230601194848
Move,,1076.2265625,496.32421875,0,3.7514928339999996,id_20230601194848
Move,,1076.2265625,506.046875,0,3.7636252089999997,id_20230601194848
Move,,1076.2265625,516.8671875,0,3.7664670840000003,id_20230601194848
Move,,1073.40625,528.84375,0,3.773178167,id_20230601194848
Move,,1066.80859375,540.5625,0,3.7837499589999997,id_20230601194848
Move,,1058.4375,552.734375,0,3.789625417,id_20230601194848
Move,,1047.390625,564.56640625,0,3.7976015,id_20230601194848
Move,,1023.39453125,584.38671875,0,3.805292875,id_20230601194848
Move,,1003.86328125,597.40625,0,3.8167050839999996,id_20230601194848
Move,,981.8203125,609.86328125,0,3.8216012089999998,id_20230601194848
Move,,958.94921875,621.296875,0,3.829902875,id_20230601194848
Move,,934.28125,632.1484375,0,3.8382207499999996,id_20230601194848
Move,,922.30078125,635.66796875,0,3.84640675,id_20230601194848
Move,,898.33984375,643.33203125,0,3.854117209,id_20230601194848
Move,,876.6953125,648.7421875,0,3.8623129589999996,id_20230601194848
Move,,868.0078125,649.98046875,0,3.870392959,id_20230601194848
Move,,852.2265625,653.1328125,0,3.880140417,id_20230601194848
Move,,839.03515625,653.86328125,0,3.8864786669999996,id_20230601194848
Move,,828.2109375,654.5390625,0,3.89446225,id_20230601194848
Move,,825.234375,654.5390625,0,3.9026388340000002,id_20230601194848
Move,,819.33203125,654.5390625,0,3.910592084,id_20230601194848
Move,,814.28125,654.5390625,0,3.919154917,id_20230601194848
Move,,811.3046875,653.6875,0,3.9268779169999997,id_20230601194848
Move,,807.9375,650.80078125,0,3.940998542,id_20230601194848
Move,,806.828125,648.953125,0,3.942737709,id_20230601194848
Move,,805.9765625,645.9765625,0,3.9509955420000002,id_20230601194848
Move,,805.125,643.0,0,3.959281959,id_20230601194848
Move,,802.7421875,644.42578125,0,4.300670709,id_20230601194848
Move,,793.9453125,651.1875,0,4.305914709,id_20230601194848
Move,,784.78515625,658.9375,0,4.318810292,id_20230601194848
Move,,775.98828125,665.69921875,0,4.322158709,id_20230601194848
Move,,766.12109375,672.7421875,0,4.330290667,id_20230601194848
Move,,756.28125,679.765625,0,4.338810167,id_20230601194848
Move,,748.5,686.24609375,0,4.346683667,id_20230601194848
Move,,741.0546875,691.20703125,0,4.3546055,id_20230601194848
Move,,728.87890625,699.57421875,0,4.362538209,id_20230601194848
Move,,718.30859375,705.9140625,0,4.376411709,id_20230601194848
Move,,715.13671875,707.72265625,0,4.378510542,id_20230601194848
Move,,708.02734375,711.2734375,0,4.38676875,id_20230601194848
Move,,702.94140625,713.3046875,0,4.394815542,id_20230601194848
Move,,698.61328125,715.2265625,0,4.403011167,id_20230601194848
Move,,695.63671875,715.6484375,0,4.411034542,id_20230601194848
Move,,693.2578125,716.04296875,0,4.419164584,id_20230601194848
Move,,691.41015625,716.41015625,0,4.427346375,id_20230601194848
Move,,689.5625,716.41015625,0,4.43959975,id_20230601194848
Move,,688.1953125,716.41015625,0,4.443144,id_20230601194848
Move,,686.828125,716.41015625,0,4.45131825,id_20230601194848
Move,,685.890625,716.41015625,0,4.459911542,id_20230601194848
Move,,684.94921875,715.78125,0,4.46840675,id_20230601194848
Move,,684.0078125,715.15234375,0,4.475565292,id_20230601194848
Move,,683.43359375,714.578125,0,4.484428292,id_20230601194848
Move,,682.4921875,713.94921875,0,4.498220875,id_20230601194848
Move,,681.5546875,713.32421875,0,4.501263042,id_20230601194848
Move,,680.61328125,712.6953125,0,4.507868125,id_20230601194848
Move,,680.0390625,712.40625,0,4.516432834,id_20230601194848
Move,,679.09765625,712.08984375,0,4.523898417,id_20230601194848
Move,,678.5234375,711.80078125,0,4.534719417,id_20230601194848
Move,,677.94921875,711.51171875,0,4.540276292,id_20230601194848
Move,,677.6875,711.25,0,4.551164167,id_20230601194848
Move,,677.11328125,711.25,0,4.5602075,id_20230601194848
Move,,676.8515625,710.98828125,0,4.567977542,id_20230601194848
Move,,676.27734375,710.69921875,0,4.572561334,id_20230601194848
Move,,676.015625,710.4375,0,4.585207167,id_20230601194848
Move,,675.7265625,709.86328125,0,4.588474792,id_20230601194848
Move,,675.46484375,709.6015625,0,4.596716792,id_20230601194848
Move,,675.203125,709.33984375,0,4.604826625,id_20230601194848
Move,,674.94140625,709.078125,0,4.619684417,id_20230601194848
Move,,674.94140625,708.81640625,0,4.622003042,id_20230601194848
Move,,674.94140625,708.2421875,0,4.628794,id_20230601194848
Move,,674.94140625,707.66796875,0,4.637145792,id_20230601194848
Move,,674.94140625,706.30078125,0,4.644917584,id_20230601194848
Move,,674.94140625,704.453125,0,4.653082084,id_20230601194848
Move,,674.94140625,702.62109375,0,4.661822084,id_20230601194848
Move,,675.25390625,701.6796875,0,4.669602334,id_20230601194848
Move,,676.359375,699.83203125,0,4.677401125,id_20230601194848
Move,,677.46484375,697.984375,0,4.685531917,id_20230601194848
Move,,678.14453125,696.6171875,0,4.693541084,id_20230601194848
Move,,677.20703125,696.6171875,0,4.928130375,id_20230601194848
Move,,670.43359375,696.6171875,0,4.935898667,id_20230601194848
Move,,663.66015625,698.30859375,0,4.944629042,id_20230601194848
Move,,651.203125,702.703125,0,4.952393334,id_20230601194848
Move,,635.421875,707.43359375,0,4.959960834,id_20230601194848
Move,,617.66796875,714.1953125,0,4.968044917,id_20230601194848
Move,,595.34375,721.6328125,0,4.983847917,id_20230601194848
Move,,551.19140625,736.76953125,0,4.986752125,id_20230601194848
Move,,502.046875,755.36328125,0,4.992194959,id_20230601194848
Move,,450.48828125,774.35546875,0,5.000325792,id_20230601194848
Move,,426.52734375,782.9765625,0,5.008241417,id_20230601194848
Move,,382.0390625,799.49609375,0,5.016490292,id_20230601194848
Move,,341.9765625,814.0625,0,5.0249672499999996,id_20230601194848
Move,,326.984375,819.58203125,0,5.034544834,id_20230601194848
Move,,297.76953125,830.01171875,0,5.040763459,id_20230601194848
Move,,289.703125,833.73046875,0,5.049595709,id_20230601194848
Move,,271.94921875,840.4921875,0,5.057004,id_20230601194848
Move,,267.37109375,843.03125,0,5.06706675,id_20230601194848
Move,,259.3046875,846.75,0,5.072888834,id_20230601194848
Move,,253.09375,849.5703125,0,5.085680375,id_20230601194848
Move,,250.1171875,850.84375,0,5.088997,id_20230601194848
Move,,248.26953125,851.94921875,0,5.097157875,id_20230601194848
Move,,247.6953125,852.234375,0,5.105548959,id_20230601194848
Move,,247.12109375,852.51953125,0,5.113550375,id_20230601194848
Move,,247.12109375,852.77734375,0,5.121357667,id_20230601194848
Move,,246.859375,853.03515625,0,5.1299025,id_20230601194848
Move,,246.859375,853.26953125,0,5.161714875,id_20230601194848
Move,,246.859375,853.51171875,0,5.178534709,id_20230601194848
Move,,246.859375,853.76953125,0,5.186717875,id_20230601194848
Move,,246.859375,854.02734375,0,5.194323125,id_20230601194848
Move,,246.859375,855.390625,0,5.202849959,id_20230601194848
Move,,246.515625,856.75390625,0,5.21730975,id_20230601194848
Move,,244.92578125,858.73828125,0,5.219651042,id_20230601194848
Move,,242.80078125,860.859375,0,5.226432084,id_20230601194848
Move,,240.08203125,863.57421875,0,5.234880292,id_20230601194848
Move,,236.234375,865.9765625,0,5.242428375,id_20230601194848
Move,,232.609375,867.78515625,0,5.250655292,id_20230601194848
Move,,230.76953125,868.51953125,0,5.259238042,id_20230601194848
Move,,227.14453125,869.875,0,5.268580167,id_20230601194848
Move,,224.76171875,871.0625,0,5.2749644589999996,id_20230601194848
Move,,222.37890625,871.85546875,0,5.283782292,id_20230601194848
Move,,221.01171875,872.1953125,0,5.290979292,id_20230601194848
Move,,220.0703125,872.5078125,0,5.300032542,id_20230601194848
Move,,219.49609375,872.79296875,0,5.307463917,id_20230601194848
Move,,219.234375,872.79296875,0,5.318459334,id_20230601194848
Move,,219.71484375,872.79296875,0,5.355517667,id_20230601194848
Move,,220.65234375,872.79296875,0,5.363546834,id_20230601194848
Move,,222.015625,872.44921875,0,5.372027375,id_20230601194848
Move,,222.953125,872.44921875,0,5.380140292,id_20230601194848
Move,,223.890625,872.1328125,0,5.389523,id_20230601194848
Move,,224.4609375,872.1328125,0,5.3960435,id_20230601194848
Move,,225.03125,872.1328125,0,5.403978542,id_20230601194848
Move,,225.2890625,872.1328125,0,5.411963375,id_20230601194848
Move,,225.546875,872.1328125,0,5.420008709,id_20230601194848
Move,,225.80078125,872.1328125,0,5.428915709,id_20230601194848
Move,,226.0390625,872.1328125,0,5.452516,id_20230601194848
Move,,226.0390625,871.89453125,0,5.50903,id_20230601194848
Move,,226.0390625,871.65625,0,5.551628834,id_20230601194848
1685808621.967299,Click,left,226.0390625,871.65625,0,5.583875334,id_20230601194848
1685808622.069835,Release,left,226.0390625,871.65625,0,5.686411125,id_20230601194848
Move,,226.0390625,871.19140625,0,6.122564459,id_20230601194848
Move,,228.859375,864.98046875,0,6.13126175,id_20230601194848
Move,,236.609375,855.11328125,0,6.138605792,id_20230601194848
Move,,257.5078125,827.609375,0,6.146995125,id_20230601194848
Move,,281.203125,799.39453125,0,6.1548125,id_20230601194848
Move,,311.70703125,762.53515625,0,6.166865792,id_20230601194848
Move,,352.09375,714.9296875,0,6.173717625,id_20230601194848
Move,,396.96484375,664.0703125,0,6.181079084,id_20230601194848
Move,,444.1015625,610.84375,0,6.186994209,id_20230601194848
Move,,495.8203125,555.984375,0,6.195428,id_20230601194848
Move,,546.0,505.80078125,0,6.2034505,id_20230601194848
Move,,600.85546875,454.078125,0,6.211105,id_20230601194848
Move,,654.078125,408.45703125,0,6.219276959,id_20230601194848
Move,,705.515625,367.30078125,0,6.227203542,id_20230601194848
Move,,757.4453125,331.23828125,0,6.235517375,id_20230601194848
Move,,781.12109375,318.41015625,0,6.243651875,id_20230601194848
Move,,829.96484375,293.984375,0,6.251715459,id_20230601194848
Move,,874.44921875,276.1875,0,6.25961175,id_20230601194848
Move,,915.72265625,262.83203125,0,6.267762542,id_20230601194848
Move,,953.90234375,254.73046875,0,6.276666167,id_20230601194848
Move,,969.6796875,253.94140625,0,6.286488209,id_20230601194848
Move,,998.09765625,252.92578125,0,6.291927792,id_20230601194848
Move,,1023.01171875,252.92578125,0,6.302958459,id_20230601194848
Move,,1031.6953125,252.92578125,0,6.309549459,id_20230601194848
Move,,1048.8515625,252.92578125,0,6.316640375,id_20230601194848
Move,,1060.828125,255.7421875,0,6.32422275,id_20230601194848
Move,,1070.55078125,258.98046875,0,6.334427792,id_20230601194848
Move,,1073.09765625,260.6796875,0,6.34041175,id_20230601194848
Move,,1077.671875,263.21875,0,6.349711375,id_20230601194848
Move,,1081.03515625,266.1015625,0,6.356598625,id_20230601194848
Move,,1084.7890625,270.92578125,0,6.374568084,id_20230601194848
Move,,1085.2109375,273.8984375,0,6.374972834,id_20230601194848
Move,,1085.2109375,278.22265625,0,6.380465459,id_20230601194848
Move,,1085.2109375,282.54296875,0,6.388885584,id_20230601194848
Move,,1083.68359375,287.625,0,6.397102209,id_20230601194848
Move,,1081.0,292.98828125,0,6.405040959,id_20230601194848
Move,,1077.046875,298.62890625,0,6.412957875,id_20230601194848
Move,,1071.4609375,305.453125,0,6.421029584,id_20230601194848
Move,,1063.00390625,314.609375,0,6.429189667,id_20230601194848
Move,,1055.22265625,320.44140625,0,6.43715125,id_20230601194848
Move,,1044.65234375,326.07421875,0,6.44533925,id_20230601194848
