Event Type,Button,X,Y,Scroll Amount,Elapsed Time,Id
Move,,925.9453125,801.78125,0,3.6516874159999997,id_20230601194848
Move,,917.82421875,794.33984375,0,3.65273025,id_20230601194848
Move,,907.93359375,783.6875,0,3.665345333,id_20230601194848
Move,,899.00390625,769.07421875,0,3.665601458,id_20230601194848
Move,,889.39453125,750.7265625,0,3.671271041,id_20230601194848
Move,,879.1640625,729.3359375,0,3.679165125,id_20230601194848
Move,,869.86328125,707.9453125,0,3.697055833,id_20230601194848
Move,,859.3203125,684.9453125,0,3.6973828749999997,id_20230601194848
Move,,827.11328125,610.87109375,0,3.7030978329999997,id_20230601194848
Move,,819.671875,588.546875,0,3.7110526249999998,id_20230601194848
Move,,804.41796875,544.05859375,0,3.7195194579999997,id_20230601194848
Move,,793.4921875,502.78125,0,3.7274597079999996,id_20230601194848
Move,,789.40625,485.62109375,0,3.735436708,id_20230601194848
Move,,782.97265625,453.46875,0,3.7449983749999998,id_20230601194848
Move,,777.75390625,423.2109375,0,3.7514457079999994,id_20230601194848
Move,,774.9609375,399.95703125,0,3.7612092499999994,id_20230601194848
Move,,774.9609375,391.26953125,0,3.7677812499999996,id_20230601194848
Move,,774.171875,375.48828125,0,3.7826157909999996,id_20230601194848
Move,,774.171875,362.640625,0,3.7849965,id_20230601194848
Move,,774.171875,352.9140625,0,3.792549708,id_20230601194848
Move,,774.171875,345.2109375,0,3.8005647499999995,id_20230601194848
Move,,774.56640625,342.828125,0,3.807973583,id_20230601194848
Move,,776.00390625,338.5078125,0,3.816464708,id_20230601194848
Move,,777.8125,334.8828125,0,3.824093833,id_20230601194848
Move,,779.0,332.5,0,3.832499875,id_20230601194848
Move,,780.4765625,331.01953125,0,3.8410896660000002,id_20230601194848
Move,,781.5,329.9921875,0,3.848663083,id_20230601194848
Move,,782.4375,329.36328125,0,3.85887475,id_20230601194848
Move,,783.0078125,329.07421875,0,3.8646192909999995,id_20230601194848
Move,,783.9453125,328.7578125,0,3.8730625829999994,id_20230601194848
Move,,784.515625,328.7578125,0,3.882483291,id_20230601194848
Move,,785.0859375,328.7578125,0,3.8910880409999997,id_20230601194848
Move,,786.0234375,328.7578125,0,3.896929416,id_20230601194848
Move,,786.9609375,328.7578125,0,3.9097637499999998,id_20230601194848
Move,,788.32421875,329.4375,0,3.912945541,id_20230601194848
Move,,790.0234375,331.984375,0,3.9237951659999997,id_20230601194848
Move,,793.97265625,337.625,0,3.929217583,id_20230601194848
Move,,796.1171875,343.5234375,0,3.9498288329999998,id_20230601194848
Move,,798.70703125,353.24609375,0,3.9501525409999996,id_20230601194848
Move,,800.734375,364.06640625,0,3.953181333,id_20230601194848
Move,,802.140625,376.04296875,0,3.9619377909999995,id_20230601194848
Move,,802.87109375,389.23046875,0,3.9695839159999995,id_20230601194848
Move,,802.87109375,401.20703125,0,3.9775571659999995,id_20230601194848
Move,,802.1640625,413.16796875,0,3.9862059159999994,id_20230601194848
Move,,797.93359375,424.4375,0,3.9935357910000002,id_20230601194848
Move,,792.55078125,433.8515625,0,4.002100749999999,id_20230601194848
Move,,785.50390625,443.71484375,0,4.010002041,id_20230601194848
Move,,777.75,452.87109375,0,4.02745275,id_20230601194848
Move,,768.95703125,463.125,0,4.027712125,id_20230601194848
Move,,757.54296875,473.01171875,0,4.033966833,id_20230601194848
Move,,745.70703125,484.0546875,0,4.042254375,id_20230601194848
Move,,733.87109375,495.09765625,0,4.050068791,id_20230601194848
Move,,722.0390625,506.13671875,0,4.058351083,id_20230601194848
Move,,716.95703125,510.6484375,0,4.06689275,id_20230601194848
Move,,707.08984375,518.3984375,0,4.074801291,id_20230601194848
Move,,699.30859375,524.87890625,0,4.082539625,id_20230601194848
Move,,696.7578125,527.0,0,4.090626707999999,id_20230601194848
Move,,691.9296875,530.75390625,0,4.098652625,id_20230601194848
Move,,688.08203125,533.15625,0,4.108991833,id_20230601194848
Move,,686.234375,534.26171875,0,4.118797375,id_20230601194848
Move,,683.2578125,535.109375,0,4.123659625,id_20230601194848
Move,,682.078125,535.34375,0,4.332803375,id_20230601194848
Move,,670.6640625,544.47265625,0,4.340809333,id_20230601194848
Move,,654.6015625,554.61328125,0,4.348873290999999,id_20230601194848
Move,,633.515625,568.02734375,0,4.357078833,id_20230601194848
Move,,604.91015625,587.828125,0,4.365071791,id_20230601194848
Move,,576.3046875,606.52734375,0,4.37515225,id_20230601194848
Move,,545.06640625,629.6640625,0,4.3813425,id_20230601194848
Move,,481.49609375,675.75,0,4.390589166,id_20230601194848
Move,,419.515625,723.42578125,0,4.397230791,id_20230601194848
Move,,357.53515625,772.69140625,0,4.4060493329999995,id_20230601194848
Move,,334.58203125,793.5546875,0,4.413603916,id_20230601194848
Move,,288.421875,835.38671875,0,4.424721958,id_20230601194848
Move,,252.03125,869.171875,0,4.430127833,id_20230601194848
Move,,240.984375,881.00390625,0,4.441332125,id_20230601194848
Move,,232.52734375,890.16015625,0,4.4462554579999995,id_20230601194848
Move,,214.31640625,899.98046875,0,4.456950958,id_20230601194848
Move,,210.55859375,899.98046875,0,4.4620817079999995,id_20230601194848
Move,,201.03125,899.98046875,0,4.470202040999999,id_20230601194848
Move,,196.515625,899.98046875,0,4.478504291,id_20230601194848
Move,,193.4609375,899.98046875,0,4.486581291,id_20230601194848
Move,,191.87109375,899.98046875,0,4.494383291,id_20230601194848
Move,,191.1875,899.98046875,0,4.502642291,id_20230601194848
Move,,190.8984375,899.98046875,0,4.5106224159999995,id_20230601194848
Move,,190.8984375,899.98046875,0,4.523771333,id_20230601194848
Move,,190.8984375,899.98046875,0,4.526514,id_20230601194848
Move,,191.1328125,899.98046875,0,4.575551666,id_20230601194848
Move,,191.3671875,899.98046875,0,4.607357583,id_20230601194848
Move,,191.609375,899.98046875,0,4.625296415999999,id_20230601194848
Move,,191.8671875,899.71875,0,4.6315455,id_20230601194848
Move,,192.4375,899.4296875,0,4.6402111249999995,id_20230601194848
Move,,193.0625,898.48828125,0,4.6474695,id_20230601194848
Move,,194.0859375,897.4609375,0,4.657515416,id_20230601194848
Move,,195.5625,896.3515625,0,4.663959875,id_20230601194848
Move,,196.66796875,894.87109375,0,4.672237207999999,id_20230601194848
Move,,198.14453125,893.390625,0,4.679865833,id_20230601194848
Move,,199.62109375,891.91015625,0,4.688185041,id_20230601194848
Move,,201.09765625,890.4296875,0,4.696150208,id_20230601194848
Move,,203.21875,887.87890625,0,4.707390041,id_20230601194848
Move,,205.203125,886.2890625,0,4.712245166,id_20230601194848
Move,,207.32421875,884.1640625,0,4.72059925,id_20230601194848
Move,,209.87109375,882.0390625,0,4.728463625,id_20230601194848
Move,,213.234375,879.15234375,0,4.736346041,id_20230601194848
Move,,216.59765625,876.265625,0,4.744376291,id_20230601194848
Move,,220.6640625,873.2109375,0,4.752710749999999,id_20230601194848
Move,,225.48828125,869.453125,0,4.760835458,id_20230601194848
Move,,231.12890625,865.5,0,4.76865075,id_20230601194848
Move,,235.703125,862.4453125,0,4.776768333,id_20230601194848
Move,,237.6875,860.85546875,0,4.785350541,id_20230601194848
Move,,240.85546875,859.04296875,0,4.792997541,id_20230601194848
Move,,242.83984375,857.453125,0,4.801114708,id_20230601194848
Move,,244.31640625,856.34375,0,4.809126875,id_20230601194848
Move,,245.25390625,856.02734375,0,4.817131083,id_20230601194848
Move,,245.82421875,855.73828125,0,4.8259286249999995,id_20230601194848
Move,,246.39453125,855.44921875,0,4.833908875,id_20230601194848
Move,,246.65234375,855.44921875,0,4.841743541,id_20230601194848
Move,,246.41796875,855.6796875,0,4.914519041,id_20230601194848
Move,,245.4765625,856.3046875,0,4.92319325,id_20230601194848
Move,,243.99609375,857.41015625,0,4.930363583,id_20230601194848
Move,,242.515625,858.515625,0,4.941814125,id_20230601194848
Move,,240.1328125,859.703125,0,4.951335332999999,id_20230601194848
Move,,237.58203125,861.40234375,0,4.958487333,id_20230601194848
Move,,233.95703125,863.2109375,0,4.962862583,id_20230601194848
Move,,229.62890625,865.1328125,0,4.975857791,id_20230601194848
Move,,225.30078125,867.0546875,0,4.9788760409999995,id_20230601194848
Move,,220.97265625,868.49609375,0,4.987020958,id_20230601194848
Move,,216.64453125,869.9375,0,4.99506875,id_20230601194848
Move,,214.796875,870.3046875,0,5.003121916,id_20230601194848
Move,,211.171875,870.75390625,0,5.011071791,id_20230601194848
Move,,208.1953125,871.6015625,0,5.020575958,id_20230601194848
Move,,206.34765625,871.96875,0,5.0270605,id_20230601194848
Move,,204.5,872.3359375,0,5.035159041,id_20230601194848
Move,,203.55859375,872.6484375,0,5.043202291,id_20230601194848
Move,,202.6171875,872.6484375,0,5.0526603329999995,id_20230601194848
Move,,202.35546875,872.6484375,0,5.060356833,id_20230601194848
Move,,202.09375,872.6484375,0,5.067423832999999,id_20230601194848
Move,,201.83203125,872.6484375,0,5.0765720409999995,id_20230601194848
Move,,201.83203125,872.8828125,0,5.107848208,id_20230601194848
1685809729.5153978,Click,left,201.83203125,872.8828125,0,5.142332082999999,id_20230601194848
1685809729.6276171,Release,left,201.83203125,872.8828125,0,5.254552916,id_20230601194848
Move,,201.83203125,871.71875,0,5.658446708,id_20230601194848
Move,,203.60546875,864.015625,0,5.665201375,id_20230601194848
Move,,212.33984375,845.66796875,0,5.674700875,id_20230601194848
Move,,226.9453125,818.5390625,0,5.691909916,id_20230601194848
Move,,247.2578125,781.296875,0,5.692163916,id_20230601194848
Move,,276.34765625,731.421875,0,5.697183708,id_20230601194848
Move,,314.36328125,672.11328125,0,5.705203625,id_20230601194848
Move,,356.6796875,609.41796875,0,5.7132735,id_20230601194848
Move,,399.921875,550.7265625,0,5.723607916,id_20230601194848
Move,,442.54296875,500.75390625,0,5.729907583,id_20230601194848
Move,,459.7890625,482.54296875,0,5.7436722499999995,id_20230601194848
Move,,474.63671875,468.56640625,0,5.7454009159999995,id_20230601194848
Move,,504.26953125,440.11328125,0,5.753603291,id_20230601194848
Move,,528.91796875,418.67578125,0,5.761720916,id_20230601194848
Move,,537.34375,412.83984375,0,5.769839208,id_20230601194848
Move,,553.9375,401.48046875,0,5.783578041,id_20230601194848
Move,,566.8671875,393.87109375,0,5.787593208,id_20230601194848
Move,,578.13671875,389.640625,0,5.794017833,id_20230601194848
Move,,585.80078125,388.4609375,0,5.802205916,id_20230601194848
Move,,586.734375,388.4609375,0,6.103667041,id_20230601194848
Move,,591.81640625,387.94921875,0,6.108872916,id_20230601194848
Move,,599.515625,384.984375,0,6.116674625,id_20230601194848
Move,,611.96875,379.85546875,0,6.127641458,id_20230601194848
Move,,632.70703125,371.73828125,0,6.133275625,id_20230601194848
Move,,684.26171875,352.7421875,0,6.141514666,id_20230601194848
Move,,726.50390625,336.58984375,0,6.149297666,id_20230601194848
Move,,772.2578125,321.3359375,0,6.157182875,id_20230601194848
Move,,795.36328125,314.86328125,0,6.1656984999999995,id_20230601194848
Move,,843.4453125,301.8671875,0,6.173802958,id_20230601194848
Move,,884.71875,290.94140625,0,6.186663,id_20230601194848
Move,,900.49609375,288.57421875,0,6.1904742079999995,id_20230601194848
Move,,930.75,282.3125,0,6.197467458,id_20230601194848
Move,,955.6640625,277.51953125,0,6.207017541,id_20230601194848
Move,,963.36328125,276.33203125,0,6.213593833,id_20230601194848
Move,,979.140625,273.96484375,0,6.222237291,id_20230601194848
Move,,989.9609375,273.28515625,0,6.229779875,id_20230601194848
Move,,998.64453125,272.6640625,0,6.239667208,id_20230601194848
Move,,1005.4140625,272.6640625,0,6.246042083,id_20230601194848
Move,,1009.73828125,272.6640625,0,6.256593082999999,id_20230601194848
Move,,1010.4375,271.7265625,0,6.553052083,id_20230601194848
Move,,1019.59375,263.26953125,0,6.56112875,id_20230601194848
Move,,1033.56640625,248.41796875,0,6.569290583,id_20230601194848
Move,,1060.17578125,220.6484375,0,6.586659582999999,id_20230601194848
Move,,1124.92578125,150.78515625,0,6.586843708,id_20230601194848
Move,,1149.75,123.69921875,0,6.593801291,id_20230601194848
Move,,1201.46875,68.83984375,0,6.602269041,id_20230601194848
Move,,1250.890625,14.78125,0,6.609544125,id_20230601194848
Move,,1269.09765625,0.0,0,6.617400833,id_20230601194848
Move,,1283.0703125,0.0,0,6.626039208,id_20230601194848
Move,,1293.71875,0.0,0,6.6339194159999995,id_20230601194848
Move,,1300.84765625,0.0,0,6.641711416,id_20230601194848
Move,,1314.8203125,0.0,0,6.649784707999999,id_20230601194848
Move,,1325.46875,0.0,0,6.6577545,id_20230601194848
Move,,1331.671875,0.0,0,6.6658202499999994,id_20230601194848
Move,,1335.03515625,0.0,0,6.6739045,id_20230601194848
Move,,1337.01953125,0.0,0,6.6832907079999995,id_20230601194848
Move,,1337.95703125,0.0,0,6.690547208,id_20230601194848
Move,,1338.52734375,0.0,0,6.698181041,id_20230601194848
Move,,1338.78515625,0.0,0,6.707620707999999,id_20230601194848
Move,,1339.04296875,0.0,0,6.714395291,id_20230601194848
Move,,1339.04296875,0.234375,0,6.747067416,id_20230601194848
Move,,1339.04296875,0.8046875,0,6.756975208,id_20230601194848
Move,,1339.04296875,1.375,0,6.766403208,id_20230601194848
Move,,1339.04296875,1.9453125,0,6.774153333,id_20230601194848
Move,,1339.04296875,2.8828125,0,6.778695375,id_20230601194848
Move,,1339.04296875,4.24609375,0,6.787047916,id_20230601194848
Move,,1339.04296875,6.08984375,0,6.795813333,id_20230601194848
Move,,1339.04296875,8.46875,0,6.80345025,id_20230601194848
Move,,1339.04296875,12.08984375,0,6.8112622499999995,id_20230601194848
Move,,1338.50390625,17.98828125,0,6.819277333,id_20230601194848
Move,,1335.6796875,24.1953125,0,6.827313708,id_20230601194848
Move,,1332.125,31.30078125,0,6.835315,id_20230601194848
Move,,1329.71875,35.14453125,0,6.845329291,id_20230601194848
Move,,1325.5703125,41.66015625,0,6.851373208,id_20230601194848
Move,,1320.828125,48.17578125,0,6.8594012079999995,id_20230601194848
Move,,1316.6796875,54.69140625,0,6.867697541,id_20230601194848
Move,,1312.921875,59.515625,0,6.8756707079999995,id_20230601194848
Move,,1311.4453125,60.98828125,0,6.884220833,id_20230601194848
Move,,1308.7265625,63.703125,0,6.891882541,id_20230601194848
Move,,1306.6015625,65.82421875,0,6.899854416,id_20230601194848
Move,,1304.75390625,66.9296875,0,6.907939625,id_20230601194848
Move,,1303.7265625,67.953125,0,6.9158642079999995,id_20230601194848
Move,,1303.15234375,68.23828125,0,6.924247125,id_20230601194848
Move,,1302.578125,68.5234375,0,6.9321635,id_20230601194848
Move,,1302.31640625,68.78125,0,6.940353416,id_20230601194848
Move,,1302.31640625,68.546875,0,7.0072839579999995,id_20230601194848
Move,,1302.31640625,68.30078125,0,7.024626666,id_20230601194848
Move,,1302.31640625,68.0390625,0,7.029036375,id_20230601194848
Move,,1302.31640625,67.78125,0,7.041296708,id_20230601194848
Move,,1302.31640625,67.51953125,0,7.045526666,id_20230601194848
Move,,1302.31640625,67.2578125,0,7.053400541,id_20230601194848
Move,,1302.31640625,66.99609375,0,7.061431958,id_20230601194848
Move,,1302.31640625,66.734375,0,7.069369958,id_20230601194848
Move,,1302.0546875,66.47265625,0,7.0818963329999995,id_20230601194848
Move,,1301.79296875,66.2109375,0,7.085652458,id_20230601194848
Move,,1301.21875,66.2109375,0,7.0954218749999995,id_20230601194848
Move,,1300.27734375,65.89453125,0,7.102166791,id_20230601194848
Move,,1298.91015625,65.55078125,0,7.109791791,id_20230601194848
Move,,1297.54296875,65.20703125,0,7.118403708,id_20230601194848
Move,,1294.56640625,64.35546875,0,7.126617749999999,id_20230601194848
Move,,1292.18359375,63.95703125,0,7.134211208,id_20230601194848
Move,,1290.81640625,63.61328125,0,7.142489707999999,id_20230601194848
Move,,1287.83984375,62.76171875,0,7.150262833,id_20230601194848
Move,,1285.9921875,62.01953125,0,7.158263208,id_20230601194848
Move,,1283.609375,61.22265625,0,7.168588875,id_20230601194848
Move,,1282.2421875,60.5390625,0,7.174545375,id_20230601194848
Move,,1281.21484375,59.51171875,0,7.185505458,id_20230601194848
Move,,1280.2734375,58.8828125,0,7.190640041,id_20230601194848
