Event Type,Button,X,Y,Scroll Amount,Elapsed Time,Id
Move,,744,961,0,2.6390779,id_20230601194848
Move,,752,951,0,2.6462844,id_20230601194848
Move,,757,944,0,2.6538227,id_20230601194848
Move,,761,939,0,2.6608836,id_20230601194848
Move,,765,936,0,2.667671,id_20230601194848
Move,,768,933,0,2.6751443,id_20230601194848
Move,,774,927,0,2.6819023,id_20230601194848
Move,,777,923,0,2.6892598,id_20230601194848
Move,,782,918,0,2.6962741,id_20230601194848
Move,,785,915,0,2.7037331,id_20230601194848
Move,,786,914,0,2.7107527,id_20230601194848
Move,,801,904,0,2.9029377000000003,id_20230601194848
Move,,818,891,0,2.910515,id_20230601194848
Move,,841,879,0,2.9176733,id_20230601194848
Move,,853,875,0,2.9250022,id_20230601194848
Move,,879,861,0,2.9317049,id_20230601194848
Move,,898,853,0,2.9389249,id_20230601194848
Move,,923,840,0,2.9460770000000003,id_20230601194848
Move,,945,832,0,2.9536742,id_20230601194848
Move,,969,825,0,2.9606281,id_20230601194848
Move,,988,822,0,2.9677342,id_20230601194848
Move,,1008,818,0,2.9759468,id_20230601194848
Move,,1023,818,0,2.9819507,id_20230601194848
Move,,1038,818,0,2.9891626000000002,id_20230601194848
Move,,1050,815,0,2.9962236,id_20230601194848
Move,,1062,817,0,3.0038999,id_20230601194848
Move,,1069,817,0,3.0109331,id_20230601194848
Move,,1075,817,0,3.0177486,id_20230601194848
Move,,1084,819,0,3.0261487000000002,id_20230601194848
Move,,1093,820,0,3.0318202000000003,id_20230601194848
Move,,1098,822,0,3.0389839000000003,id_20230601194848
Move,,1105,824,0,3.0461527,id_20230601194848
Move,,1109,825,0,3.0537975,id_20230601194848
Move,,1116,827,0,3.0610954,id_20230601194848
Click,left,1116,827,0,3.4242171,id_20230601194848
KeyPress,Key.esc,,,0,3.5649816999999997,id_20230601194848
Release,left,1116,827,0,3.6473956999999997,id_20230601194848
