Event Type,Button,X,Y,Scroll Amount,Elapsed Time,Id
Move,,1793,73,0,0.422624,id_20230601194848
Move,,1782,81,0,0.42819340000000006,id_20230601194848
Move,,1758,96,0,0.4352332,id_20230601194848
Move,,1743,110,0,0.4428404,id_20230601194848
Move,,1719,139,0,0.4503262,id_20230601194848
Move,,1691,171,0,0.4573144,id_20230601194848
Move,,1665,194,0,0.46475790000000006,id_20230601194848
Move,,1649,210,0,0.47126650000000003,id_20230601194848
Move,,1623,248,0,0.4788222999999999,id_20230601194848
Move,,1602,281,0,0.485672,id_20230601194848
Move,,1588,297,0,0.4932556,id_20230601194848
Move,,1567,322,0,0.5006176000000001,id_20230601194848
Move,,1549,349,0,0.5067894000000001,id_20230601194848
Move,,1539,371,0,0.513983,id_20230601194848
Move,,1531,381,0,0.5216596000000001,id_20230601194848
Move,,1527,386,0,0.5288082,id_20230601194848
Move,,1521,394,0,0.5357534,id_20230601194848
Move,,1516,400,0,0.5427447,id_20230601194848
Move,,1516,401,0,0.5503397,id_20230601194848
Move,,1512,409,0,0.5573984,id_20230601194848
Move,,1511,410,0,0.5647102,id_20230601194848
Move,,1511,410,0,0.5716441,id_20230601194848
Move,,1493,418,0,1.2723502,id_20230601194848
Move,,1460,437,0,1.2789974000000002,id_20230601194848
Move,,1432,459,0,1.2865666,id_20230601194848
Move,,1404,481,0,1.2931672,id_20230601194848
Move,,1373,501,0,1.3003501000000002,id_20230601194848
Move,,1343,521,0,1.3076336,id_20230601194848
Move,,1313,554,0,1.3146212,id_20230601194848
Move,,1282,586,0,1.3220653000000002,id_20230601194848
Move,,1250,614,0,1.3291776,id_20230601194848
Move,,1229,632,0,1.3359198,id_20230601194848
Move,,1204,660,0,1.3429688,id_20230601194848
Move,,1182,689,0,1.3501755000000002,id_20230601194848
Move,,1171,700,0,1.3577173999999999,id_20230601194848
Move,,1160,708,0,1.364614,id_20230601194848
Move,,1154,715,0,1.3717223,id_20230601194848
Move,,1150,719,0,1.3798865999999999,id_20230601194848
Move,,1143,725,0,1.3861518,id_20230601194848
Move,,1143,725,0,1.3932399000000002,id_20230601194848
Move,,1142,726,0,1.4001578000000001,id_20230601194848
Move,,1131,732,0,1.7434069,id_20230601194848
Move,,1122,740,0,1.7504548999999998,id_20230601194848
Move,,1097,751,0,1.7576963,id_20230601194848
Move,,1086,757,0,1.7644208,id_20230601194848
Move,,1067,770,0,1.7720444,id_20230601194848
Move,,1053,778,0,1.7787576999999999,id_20230601194848
Move,,1034,796,0,1.7856527,id_20230601194848
Move,,1019,808,0,1.7932749000000001,id_20230601194848
Move,,1008,818,0,1.8002626999999998,id_20230601194848
Move,,997,826,0,1.8073845,id_20230601194848
Move,,988,832,0,1.8144776999999999,id_20230601194848
Move,,974,841,0,1.8214066999999998,id_20230601194848
Move,,966,849,0,1.8283923999999998,id_20230601194848
Move,,958,859,0,1.8359465,id_20230601194848
Move,,950,867,0,1.8429740999999997,id_20230601194848
Move,,945,876,0,1.8501526999999998,id_20230601194848
Move,,942,879,0,1.8572587,id_20230601194848
Move,,940,882,0,1.8645315999999998,id_20230601194848
Move,,939,884,0,1.8714054999999998,id_20230601194848
Move,,938,884,0,1.8787585999999998,id_20230601194848
Move,,937,885,0,1.8856585,id_20230601194848
Move,,937,886,0,1.8928126,id_20230601194848
Click,left,937,886,0,2.1429082,id_20230601194848
Release,left,937,886,0,2.3664766,id_20230601194848
KeyPress,Key.esc,,,0,2.8437957,id_20230601194848
